Product_id,Stall_no,instock_date,Market_Category,Customer_name,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
NKCEDCT9963RUGNN,28,56:41.0,103,,Yes,Child_care,1,53,0,341,17,10944,15648,13572.17856
ACBECFGTPKCWZCFV,32,13:23.0,55,Maddison,Yes,Home_decor,0,62,0,285,,3897,5100,4740.5655
ACCEAZCVPD9H3UST,3,34:47.0,358,Jerome,No ,Child_care,3,36,0,254,5,3867,13574,8956.41285
WATD9H76JFET8VUK,1,54:01.0,58,Renly,Yes,Fashion,0,68,0,376,17,6426,8180,7614.5058
BALEGFXZZ3MRZYVC,48,10:27.0,35,Marcus,Yes,Technology,2,2,0,470,12,1128,3097,2584.781496
PTPEANCHNPTDUUQK,15,30:05.0,1,Dawson,No ,Pet_care,0,7,0,173,5,1644,3426,2708.999073
BBAEGFCTGA8BCDTA,28,58:37.0,192,Gunther,Yes,Cosmetics,0,64,0,205,16,2770,8714,5896.6281
NKCE3JRMCFQJ4ND2,36,18:43.0,469,Keane,Yes,Child_care,0,26,1,345,7,3811,5440,744.1958475
BRAE3WVQGWYEUEZ4,43,34:47.0,236,Osvaldo,Yes,Technology,0,76,1,563,13,1718,10729,1008.996615
SCHE669Q8QF3AJNX,1,18:30.0,126,Seeley,No ,Hospitality,0,86,0,237,14,1829,2483,2361.517312
BRAEBUSEVYYEGQ2Z,17,36:12.0,114,Cristobal,Yes,Technology,0,6,0,489,10,701,3511,2596.850289
CRTECN2QTXQGCGBG,42,28:32.0,57,Brookelyn,No ,Pet_care,0,30,0,137,8,2060,4235,3278.80245
TOPECV69HWZGWRAW,20,52:13.0,137,Demiya,No ,Hospitality,0,46,0,318,5,3279,6489,5171.131584
FABE7JPGXYAT6KDN,10,33:20.0,188,Skye,No ,Fashion,0,38,0,371,15,2522,3756,3505.923225
WATEYY4XDYZF4QDB,31,43:22.0,23,Jaxsin,Yes,Home_decor,2,42,0,276,14,4797,17211,11223.11938
PBXE5YG7YZ5QNWQG,13,56:11.0,268,Edrick,No ,Organic,0,46,0,140,6,1418,8513,5075.785728
BRAEBCY3U9ZWA3AG,43,14:10.0,452,Rosalyn,Yes,Repair,0,19,0,298,5,5583,8006,7095.19041
SHIE9FMPNEERARRX,38,24:37.0,115,Kimberlyn,Yes,Fashion,0,45,0,358,14,1314,2067,2037.744432
NKCE9YX2QXHJZ6MH,9,29:54.0,452,Jarod,Yes,Child_care,0,36,0,310,10,3701,5547,4926.27345
RNGEH3EUGUQEGWN5,6,32:56.0,471,Sage,Yes,Fashion,1,65,0,363,11,2027,3272,2985.2559
RNGDTBQSME354KFA,2,19:02.0,256,Skyler,Yes,Educational,0,72,0,117,12,4516,15632,10101.0591
TOPDTH8EEUDZRKBK,33,48:33.0,128,Wilhelmina,Yes,Cosmetics,1,12,0,270,14,868,3340,2376.712305
CRTECN2QY94MSFSY,3,26:00.0,152,Riyan,Yes,Repair,0,92,1,282,,1994,2899,403.706688
CAGE8PKGWFENXJAZ,26,59:34.0,113,Valkyrie,No ,Hospitality,0,92,0,328,5,1565,4035,3084.33664
CAGE6FYKHZ52FSC3,18,52:21.0,3,Wesley,Yes,Child_care,0,73,1,287,6,1363,2479,328.058775
BKPEGZC2B9WHH3U3,18,23:01.0,23,Blue,No ,Repair,2,85,1,265,8,1207,3491,386.7316992
NKCDYYQWT2ZZUYZD,36,56:54.0,58,Alinah,No ,Hospitality,0,13,0,307,,3669,4662,4474.972458
PBXE7WMTBNZDKWWE,33,54:52.0,452,Gala,No ,Hospitality,0,54,0,232,9,6698,9105,8088.510096
TSHEDFADFYUN663X,22,55:26.0,24,Aiven,No ,Educational,0,56,0,155,6,5439,8150,6909.077088
WATDZ2ZQAFGKBF2Z,29,56:42.0,23,Cheston,Yes,Child_care,2,53,0,261,8,3896,21198,12736.00454
PBXEASGQ7FE23D8P,17,57:42.0,268,Georgette,No ,Cosmetics,2,6,0,293,12,1948,3966,3253.224645
NKCE5QSZHGCBYBDJ,37,24:08.0,198,Jayce,No ,Educational,0,93,0,167,10,2807,4277,3659.079424
WATDP753NMW4UDE7,44,51:38.0,11,Hartlee,No ,Technology,3,39,0,518,9,452,1503,1492.63905
TOPE7732NHGQKXF2,47,33:08.0,55,Kilian,Yes,Organic,0,81,0,114,6,1200,2556,1964.428928
PELEG5D2RGEDUZGT,37,16:36.0,204,Genevie,No ,Home_decor,0,89,0,280,14,4274,7303,5989.09696
SHOEJBV86XSWMZ78,5,32:15.0,446,Marceline,No ,Organic,0,32,0,118,6,4321,6450,5492.963175
PCSE4VAVUQQN7W5N,45,23:09.0,23,Lanna,Yes,Cosmetics,2,73,0,267,13,2196,5250,3954.8916
SHODWMHGWGPPVTD5,18,31:31.0,3,,No ,Cosmetics,0,68,0,215,17,1956,2828,2584.9593
NKCECZGEKKRCXYAR,1,24:01.0,162,Jimmie,No ,Child_care,1,61,0,295,6,4235,5743,5234.1201
SHIE3YW8AGHPXQZZ,39,48:25.0,454,,No ,Repair,0,1,0,269,7,1349,,2502.309744
CAGE9ABAQ3EMJZHC,5,56:27.0,65,Ranger,No ,Organic,2,63,0,144,5,5272,7473,6454.4931
CRTE4DY4YV6KZCSK,4,31:38.0,450,Sonja,Yes,Educational,0,61,0,151,10,975,,2867.2776
CAGE5H7JF9ZDCWXG,33,54:00.0,451,Catelyn,No ,Cosmetics,0,93,0,265,14,5901,7991,7116.741632
WATEYUZXWKUESAYZ,2,40:07.0,70,Evelyne,Yes,Educational,2,8,0,170,10,2039,7173,4780.131939
WATEHZZRXMHPPPCY,5,21:36.0,98,,Yes,Technology,0,57,0,609,10,1014,,2215.847232
PELEG5D2MWCDGZPX,17,25:57.0,358,Torrin,Yes,Repair,3,39,0,221,9,3695,11309,7710.425625
TSHEDNUUTYKDFDHF,38,00:27.0,3,Aradhya,Yes,Repair,0,64,0,291,8,3068,5815,4688.6895
BRAECFHWXY3FYUYW,29,15:41.0,447,Darien,Yes,Technology,0,95,0,578,12,6209,7616,7390.81728
PBXE5ZJZYXTE8HJZ,46,39:46.0,192,Amberlee,No ,Fashion,0,9,1,370,12,2253,6459,709.6135316
CRTECN2QZAPZVBNY,37,25:02.0,57,Ridley,No ,Home_decor,0,28,0,237,16,3098,,4432.11195
SHIE6KAJKKRGGCSJ,20,13:28.0,114,Estella,Yes,Fashion,0,71,1,366,16,1589,2701,373.392855
SFFEGJCHXGHYYYZG,17,48:14.0,443,Channing,No ,Technology,0,26,0,623,13,3168,4372,4386.90525
NKCE7ZNGWUVUJBYN,47,56:32.0,358,Maha,No ,Organic,3,37,0,125,5,5421,12644,9139.11495
CRTECN2QX928WWVE,17,23:34.0,3,Noelani,No ,Hospitality,0,42,0,240,5,1776,2696,2461.266432
ACCDR3Z6KVFHCZQA,34,44:05.0,24,Atlee,Yes,Pet_care,0,61,0,191,1,5905,8430,7285.6278
DREECJ646MJSPRKN,29,21:38.0,358,Miriam,Yes,Technology,3,98,0,602,10,3911,12854,8863.382528
MUGEB7J7VYQXGFM3,28,27:50.0,452,Brighton,Yes,Cosmetics,0,20,0,276,15,2873,,3600.719
RNGEDAKBZRJKYHDJ,20,08:56.0,452,Kase,No ,Organic,0,50,0,124,7,,7022,6214.759344
HFCEGNHHSGSQ5HHW,20,31:34.0,452,Zoei,No ,Child_care,0,12,0,306,6,4090,5522,5114.368512
NKCDU4RZESHQBS8M,3,23:29.0,65,Alyce,No ,Child_care,2,17,,307,15,2303,3841,3383.271639
DIAEJ6Z8KQFWDEGH,17,02:10.0,220,John,Yes,Technology,0,57,0,584,8,3193,,4356.975744
MUGEAGGKGFVFMJQY,26,22:39.0,146,Dream,Yes,Educational,2,93,1,128,8,1407,2260,290.2054848
CRTECN2QVMHWASTG,21,20:13.0,86,Zakiya,Yes,Technology,0,21,0,637,15,1984,2874,3061.9659
SNDE3NWJTFFMUURW,25,58:15.0,39,Paxon,Yes,Child_care,3,11,0,337,8,11625,19161,15740.73577
HMBEJH7DSUDXCGK8,26,21:33.0,441,Elyse,Yes,Pet_care,2,88,0,146,3,4811,7067,5999.130368
MUGEJG6TBVQSYMUP,16,10:27.0,469,Emmitt,Yes,Cosmetics,0,63,0,,15,5075,6966,6186.0447
NKCE6HZQGJ7EDDNX,29,05:51.0,469,Johnmichael,No ,Repair,0,96,1,206,1,3546,4961,659.3560512
ACCEHPWEJZG9FR8M,39,21:54.0,403,Anvitha,No ,Organic,0,47,1,104,8,3304,4177,573.4299096
SHIEFZ2GWG8TBWSB,5,23:42.0,173,Flint,Yes,Repair,2,30,0,299,,7793,11155,9749.515125
SHOE69E6HYVG8MKU,42,09:26.0,441,Xavier,No ,Technology,2,68,0,519,15,3539,4551,4524.3693
PCSE76X4HR9QNNJH,44,40:07.0,452,Natalyn,No ,Pet_care,0,97,1,120,3,6096,8246,1078.219296
NKCE9EJKNEJR2EUG,38,26:00.0,453,Renzo,Yes,Organic,0,74,1,118,,3381,4727,620.084025
BRAE5RWPVHKFKG2U,12,34:48.0,14,Rilynn,Yes,Child_care,0,5,1,334,13,4315,6463,859.4155499
ACBECFGTH6NHZXYZ,30,21:33.0,23,Alondra,No ,Educational,2,96,0,,5,2323,6293,4392.96704
RTRECBJHGSARFZN2,50,17:49.0,3,Azaliah,Yes,Technology,0,19,0,593,13,1138,2802,2565.303444
CAGE6FZQH7KMNAKA,19,05:36.0,268,Romelo,No ,Technology,2,19,0,562,5,1003,3935,3031.926777
RTRDZK8XZBQDJ35U,7,56:48.0,447,Holland,Yes,Fashion,0,51,0,379,12,4204,9272,7079.489424
NKCEC9FMCGECBZZT,14,23:29.0,1,Jayna,Yes,Child_care,0,17,0,299,11,1048,2591,2120.28795
DRPEHYHJV5NVRHJY,8,09:54.0,358,Emmanuelle,Yes,Educational,3,45,1,141,10,4591,14168,1420.333315
PCSDY5AFPGSUPEUF,21,44:05.0,452,Branton,No ,Educational,0,38,0,104,8,6018,8680,7440.2328
TUNEB42Q7WY4HRFN,26,04:58.0,3,Judge,Yes,Organic,0,17,0,140,6,2359,3003,2822.327739
KLSEGTBZFY4HD7BZ,19,19:44.0,55,Caraline,No ,Cosmetics,0,99,1,226,15,2803,6792,743.738688
NKCE3Y6EKYJEFUYV,,30:37.0,469,Kaily,No ,Hospitality,0,99,0,321,14,3196,,4018.5376
BRAE5VAWKA95NBFY,19,36:36.0,39,Gray,Yes,Cosmetics,3,55,0,225,15,3704,11768,7921.57536
VLBEJKMQNYGFDJWN,25,34:02.0,469,Mikaella,Yes,Repair,0,38,1,274,1,4298,6128,821.07018
SHKEHCGRHFFCFYKK,10,58:42.0,24,Leilana,No ,Fashion,0,35,1,364,11,4389,6418,863.85096
NKCECFGDWG3FWPXE,50,05:33.0,108,Abriel,Yes,Child_care,0,25,0,310,17,2277,3686,3288.328575
NKCE9ABEZP4QYJHM,36,12:04.0,3,Hershy,No ,Organic,0,13,0,126,6,1678,2807,2369.613015
TSHEJQ2FHCZZMUZB,11,36:24.0,23,Aili,Yes,Pet_care,2,15,1,101,6,5316,11871,1304.818505
RNGDTBQVYNRNQTE7,8,19:46.0,23,Nehemiah,Yes,Repair,2,13,0,235,3,6565,12390,9714.368466
NKCEDDAEWDYYDVJA,5,56:53.0,103,Eyan,Yes,Cosmetics,0,36,0,284,15,1307,6380,4122.936825
CAGEBFPETZZDWEBZ,7,56:09.0,14,Valarie,No ,Fashion,0,21,0,375,11,5420,7223,6686.691375
PCSEAH5WCWFSNX4Y,49,17:01.0,457,Joniel,No ,Educational,3,17,0,136,14,8558,15329,12095.01038
SUDEGGB4WFMMA3BX,15,52:13.0,126,Jayah,Yes,Technology,0,54,0,616,17,1008,1364,1792.474272
ACCDXH5JAMHWFH8C,43,40:00.0,111,Faithlyn,Yes,Cosmetics,0,47,0,209,13,4584,8100,6517.260864
BRAE4VPRDU98VEKK,24,36:26.0,256,Jaydon,Yes,Repair,0,86,0,234,5,1471,,5729.578624
PACE26UZFAH7U2Y4,38,27:50.0,469,Catarina,No ,Hospitality,0,83,1,269,14,3669,4843,669.8571264
BRAE93YWH8CGYSHA,42,08:56.0,23,Novalee,Yes,Educational,2,70,0,166,16,1096,2790,2090.9889
JCKEDMQ7RTWDZCTB,50,44:16.0,37,Dulcemaria,Yes,Educational,2,34,0,130,6,7836,9969,9015.2454
NKCE9PFFKPY6UWGG,13,36:56.0,256,Victory,Yes,Pet_care,0,32,1,146,3,2658,16972,1490.854523
SHOEHU78QSSGMYKN,31,33:05.0,55,Rico,No ,Cosmetics,0,20,0,273,13,1104,2414,1988.518475
TSHE4S26RPZTXB7R,15,57:38.0,204,Aerabella,Yes,Fashion,0,19,0,387,14,3829,6970,5793.480594
NKCE64Z48CHS9HS6,15,31:33.0,3,Leyna,Yes,Cosmetics,0,29,0,277,16,1736,2584,2434.35885
BDSEJJ7CEFDSZSDN,43,18:16.0,24,Joseangel,No ,Home_decor,0,42,1,239,12,5064,6332,885.8699136
ACCDZKG4GUTXGYQZ,7,25:15.0,23,Jalissa,No ,Technology,2,73,0,618,5,3182,9378,6832.1286
MUGE99KFBXHBGGXN,13,26:36.0,73,,Yes,Repair,0,3,0,248,9,1369,2063,1965.343446
WATE8PBFS9CWJYRP,12,58:42.0,268,Drayven,Yes,Child_care,2,25,1,341,15,1682,3734,456.8141025
VTEEBGHKZAMGQAHN,25,32:06.0,389,Asia,Yes,Cosmetics,1,65,0,214,12,2260,3448,
RNGE96Y4TQHKBXXK,39,56:42.0,218,Kamori,No ,Fashion,3,13,0,398,14,5482,9883,8090.450874
RNGEDF5HNYYJGQB9,49,04:47.0,437,Heavenly,No ,Fashion,0,65,0,373,17,7181,10294,9034.0965
TOPEBZRHXYPR8GGM,10,59:10.0,358,Angelic,Yes,Fashion,3,72,0,354,12,4031,18519,11526.1047
WATE2RX9CHBGEDRC,21,09:26.0,320,Hailey,No ,Educational,0,96,0,152,15,1373,4098,2849.96096
SHOEJ2HRVFFHEMXY,32,21:38.0,165,Addisyn,Yes,Cosmetics,0,11,0,232,15,3486,4529,4245.085449
CAGEYUXVZSFVZRHE,44,04:51.0,65,Kynlie,No ,Child_care,2,17,1,260,7,2848,4781,611.5143425
ACCEGPC9DA8TGRYY,24,39:04.0,124,Geremiah,No ,Child_care,0,8,0,290,7,2374,3207,3082.141755
SUDEHYGUJ4G4CVKY,11,10:25.0,23,Aldo,Yes,Pet_care,1,5,0,191,10,3825,7100,5658.394104
PCSEAKVBZUG8VZF5,10,01:23.0,294,Zakariah,Yes,Pet_care,2,43,0,102,11,2475,4311,3476.338128
BRAE8TFHUMHZHXBA,50,36:53.0,149,,No ,Repair,0,45,0,262,,5432,8268,7071.25248
KRTE6TC8JFHYB6GH,14,51:49.0,101,Cruz,Yes,Pet_care,0,93,0,175,6,1666,2272,2114.289408
BRAEGJFXKXXSXYXC,42,03:46.0,132,Menaal,No ,Organic,0,74,0,124,9,1788,10223,6073.551
BRAEDVX7X6EYZSWH,28,37:07.0,103,Eunice,Yes,Repair,1,4,1,290,1,4159,7028,882.5207391
SWSEBHCPHKWEUAAG,46,10:51.0,37,Edwin,No ,Educational,0,82,0,107,11,3766,5056,4457.72096
BDSEJJ6U2FXUM3S9,14,08:51.0,55,Giovany,No ,Home_decor,0,13,0,234,17,2587,4384,3725.057457
DBLEYRJQ87UY3G6F,12,08:06.0,83,Karlie,Yes,Educational,0,27,0,174,7,919,2478,1869.005775
NKCEA5FHMHZ3HZR6,8,18:26.0,450,,No ,Child_care,0,92,1,261,9,1965,12950,1142.095046
BRAE9WYKK8ZK3YNN,47,36:19.0,55,Rihanna,No ,Educational,0,89,0,137,6,1256,1765,1624.672896
BRAE6Z79ZEURU5ZN,50,19:15.0,23,Grayson,Yes,Organic,1,53,0,133,5,,1716,1566.132192
WATDSW7XNVZSGF2U,46,20:12.0,58,Avram,Yes,Educational,0,33,1,130,14,6676,9908,1261.878896
CRTECN2QV7UF7NXV,48,28:34.0,198,Mindy,No ,Pet_care,0,10,0,111,9,2583,3656,3232.986669
BRAEE3HEHFEYSXRZ,43,36:26.0,23,Kynleigh,No ,Technology,0,36,0,628,5,4038,7477,6372.40905
BRAEDQEECHRPH6RJ,16,48:44.0,1,Gus,No ,Organic,0,16,0,124,6,921,3337,2254.054572
SCHE4YSTZ8YYTCYZ,33,54:31.0,451,Lowell,Yes,Repair,0,32,0,245,2,8513,11821,10387.99493
SHIE6ZHNFS9S8FTX,8,24:04.0,198,Ryley,No ,Pet_care,0,48,0,101,11,2224,3163,2779.556256
CAGE68FFGHVHG38M,7,15:49.0,24,Jeb,Yes,Organic,0,19,0,129,7,4140,5309,4856.324319
WATEHYW22MBMYNJG,21,20:21.0,3,Amadou,Yes,Organic,0,49,0,121,6,3152,,3592.46016
PASE4CYWFKNMWMTZ,32,25:52.0,441,,Yes,Fashion,0,88,0,352,11,3173,4319,4043.049472
NKCE6T64KDBB4ZDG,10,15:20.0,162,Alston,No ,Technology,1,88,0,505,17,3632,5022,4769.673216
CRTECN2QXKTZAR2Z,50,26:04.0,23,,No ,Organic,2,49,0,104,5,1150,2583,1958.812848
RTREBG9CJ7HHSHGJ,44,55:05.0,452,Jaydyn,Yes,Educational,0,46,0,170,6,6653,9200,8049.411936
SHOEB57FWHZKQZYE,39,24:59.0,437,Aleyah,No ,Fashion,0,100,0,374,12,2377,3371,3178.292375
CSOEHQTYCCJADHTG,12,36:24.0,63,Averly,No ,Fashion,1,98,1,390,17,2292,7315,769.0148928
NKCDYPDSUPDSVYU3,1,56:48.0,447,Madelynne,No ,Hospitality,0,44,0,225,7,4464,9483,
CAGDVVX954JSSCGP,34,56:15.0,451,Graci,Yes,Hospitality,0,35,0,332,10,8865,11586,10541.31068
WATDYQ93UUZYVFQX,23,51:58.0,97,Zaydee,Yes,Fashion,0,69,0,384,14,976,9405,5525.9523
DREEAM8QPT9PEAPV,43,11:55.0,198,Malcolm,Yes,Repair,2,92,0,209,5,4064,5457,4900.284928
TOPEJRDFKFGPZEGZ,8,18:42.0,350,Milania,Yes,Pet_care,1,56,0,190,10,5628,8934,7430.419008
BRAEAW9KX7TZYZQZ,32,48:47.0,80,Ayesha,Yes,Hospitality,0,1,0,279,8,1722,4733,3508.729092
JWSDXV8PZQXWKY2A,24,08:56.0,441,Nancy,Yes,Technology,0,67,0,602,11,5328,7101,6755.1066
NKCEAJP6XZGX5NMH,7,56:47.0,162,Messiah,No ,Technology,1,31,0,547,13,9039,13134,11618.79023
BLAEE6KTDSUHYYSJ,23,15:18.0,358,Vincenzo,No ,Educational,3,27,0,141,12,3748,13546,8776.38405
RTRDZTF9DBT4CW8U,17,50:02.0,65,Madina,No ,Technology,2,21,1,472,9,3783,5861,792.7641225
KTAEHETWRNSWM4EF,29,15:45.0,423,Victoria,Yes,Hospitality,0,14,0,305,10,2717,7305,5320.477899
NKCEAX7HGAK22MYJ,20,04:53.0,121,Sirius,Yes,Pet_care,0,47,1,103,9,1165,3623,372.473316
SKIEG6R7Y6N66FS5,36,42:55.0,65,Lisa,Yes,Pet_care,2,68,0,152,1,5013,8964,7069.788
BRAEFR6J6SY3F6PS,25,08:23.0,105,Yisroel,No ,Fashion,0,6,0,399,11,976,2152,1964.523528
MUGEAGGKZTK4ASHX,28,25:16.0,198,Afton,Yes,Child_care,2,80,0,271,6,2202,3057,2836.7832
ACBECZG4MSZBWZQT,28,19:02.0,441,Vera,Yes,Cosmetics,2,20,0,225,14,3652,5237,4570.5163
NKCE59YWU3HTQS7Q,1,24:04.0,358,Goldie,Yes,Fashion,3,78,0,,15,2007,9279,5969.1654
CRTEB774BTFUHHVA,19,24:59.0,39,Rafe,Yes,Organic,3,51,0,123,6,1536,5504,3621.781296
CTTEH9FUMRCAGPGM,37,25:25.0,199,Rashed,No ,Pet_care,2,45,0,163,7,4505,7584,6171.974928
NKCDZDEVFQCE79XP,22,27:13.0,17,Carrington,Yes,Home_decor,0,94,0,284,12,6008,8704,7538.686848
NKCE7MMGGHXSGDBC,5,19:46.0,1,Sama,Yes,Fashion,0,52,0,360,17,2171,6018,4432.906656
CAGED6GKXVK5EZHH,43,56:32.0,447,Salim,No ,Cosmetics,0,79,0,246,14,3915,8411,6353.4537
HACEJXFJZ5HSR8QT,3,24:08.0,58,Brandt,No ,Repair,0,91,0,,,3239,4779,4239.666816
SHIEBCQZFENB4BGC,27,23:58.0,55,Brynnlee,Yes,Repair,0,9,0,216,8,1454,3471,2680.201953
DREEGEYFETGCCZGH,23,53:34.0,24,Sincere,Yes,Hospitality,0,55,0,274,7,4659,5941,5542.012656
SOCEJPT5YDSZ7QQP,19,57:47.0,441,Alonzo,Yes,Hospitality,2,90,0,222,8,4097,6624,5506.340224
SNDE4NZCJHXMJFTX,8,40:07.0,63,Adi,Yes,Hospitality,1,8,0,294,14,2998,18623,11118.51804
TOPEHZSNVUCPGJWM,4,09:56.0,315,Townes,Yes,Cosmetics,2,32,1,221,17,3496,4666,644.7251475
RTRDPXKCBHEECZQE,46,14:14.0,90,Liem,No ,Educational,0,15,0,155,17,1398,2096,1904.779503
PCSEANGCBNFSSQHF,7,42:23.0,0,Kaisyn,Yes,Home_decor,2,96,0,212,12,8872,12437,10722.62822
WATEHVHJMDH9ME88,38,06:30.0,30,Kambri,Yes,Technology,0,76,1,487,13,3255,4124,620.92305
GLSEHEHZKEZA6K2A,13,07:19.0,55,Aishah,No ,Repair,0,13,0,231,6,3780,4800,4523.117643
TOPECCMNG24UGAHX,28,02:59.0,24,Stephanie,No ,Technology,0,40,0,473,16,3657,4864,4633.6628
BRAEBBMQNJSQHT3G,10,08:35.0,452,Kymani,Yes,Organic,0,46,0,129,8,6067,8009,7126.725168
BBAEGG4GZGW6TUHQ,48,12:57.0,467,Nasir,Yes,Child_care,0,6,0,273,,4358,6184,5548.185126
WATD9H76UXEZHVUF,7,55:30.0,90,Ezabella,Yes,Educational,0,100,0,172,10,840,3460,2271.856625
NKCEFUJPGTTC7N9Z,32,30:19.0,115,Zach,Yes,Organic,0,15,0,129,5,1714,2547,2260.343943
PBXE84AFKHSTNP4H,10,38:10.0,103,Karsen,No ,Repair,1,89,0,237,2,10520,15398,13008.5303
USGEAYRTXWS4QGKB,48,47:42.0,58,Unknown,Yes,Hospitality,0,72,0,338,13,4482,6404,5730.1992
CRTECN2QTN6QNFW5,33,18:49.0,141,Isael,Yes,Repair,0,73,0,210,5,2502,3756,3307.1544
NKCEGNP35GW3UKNY,8,18:08.0,62,Corinne,Yes,Repair,0,39,0,211,8,4870,9060,7163.616075
SHODZKAZZGGBSXFD,44,25:16.0,70,Zaina,Yes,Cosmetics,2,100,0,253,15,1095,2538,2025.59505
PTPE7FFJTHJDMDB5,9,17:57.0,452,Ellah,No ,Home_decor,0,19,0,215,11,1026,1423,1440.705915
TOPE954FJHYUHWDY,41,21:49.0,452,Catherine,Yes,Organic,0,42,0,138,8,3700,5616,4769.011728
NKCE96SXEYMV5XHV,36,07:08.0,23,Erwin,Yes,Child_care,2,60,0,329,6,2654,7232,5156.283175
NKCE5UZHHXWT2KZY,13,23:55.0,268,Brook,Yes,Repair,2,93,0,275,1,998,2802,2143.867264
NKCEC87SZTUM8SHS,40,54:28.0,177,Beth,Yes,Child_care,0,42,0,332,14,5647,12561,9388.278
NKCEAPCWCAGENWN7,33,25:16.0,55,Tyrion,Yes,Organic,0,69,0,123,7,2548,,3302.3925
NKCEB2S9JCHCMK3N,8,54:57.0,452,Jamilah,No ,Organic,0,40,0,107,7,7062,,8600.61195
LNGEBDTBFHT4AAQN,14,47:34.0,23,Davidson,No ,Repair,2,57,0,253,2,1518,7628,4796.017776
BRAE7YF6F8EF7UQB,48,36:26.0,114,Naima,No ,Cosmetics,0,48,0,217,14,972,3677,2528.4636
ACBECFGTXZYTZBQZ,2,21:06.0,423,Prince,No ,Educational,0,68,0,126,16,3799,7939,5944.3461
SHOEHXFXHX4ZCUX2,18,33:35.0,469,Antony,No ,Educational,2,16,0,115,16,3679,4558,4239.665991
ACCEGWH3M56QEA7Q,10,31:39.0,458,Erica,Yes,Organic,0,6,1,113,5,7473,9757,1309.715515
CRTEHSSAF9QVCGRS,16,39:21.0,93,Mackynzie,No ,Organic,2,16,0,130,8,2723,5311,4149.794979
BRAE3TSHZ6KZBBZH,2,36:19.0,58,Kruz,Yes,Home_decor,0,40,0,224,11,5132,6525,5922.584525
CTPEGGFRXHKBYHXM,50,58:39.0,239,Aryam,Yes,Organic,0,25,0,100,6,5864,7806,6921.75225
TOPEB7DZ5YSNTRUU,47,03:46.0,55,Nakiya,No ,Technology,0,50,0,518,6,1744,3892,3316.328784
NKCE4TV4CFBGWTYH,4,31:58.0,152,Razan,No ,Educational,0,13,0,127,7,2069,2984,2655.004473
SRTEGWKKZTUGHFZ6,34,19:46.0,57,Khalil,No ,Technology,0,94,0,550,16,4173,7463,6285.476736
ACCEGGDGP2KETAD9,10,03:46.0,268,Melah,Yes,Pet_care,2,91,0,160,1,1800,3819,2927.015168
CRTECN2QWHGBRQE3,34,28:55.0,3,Jalaya,Yes,Educational,0,95,0,115,14,1615,2922,2352.311808
CRTECN2QV3NVJVJY,9,31:58.0,469,Ike,Yes,Pet_care,2,38,0,191,11,3577,5317,4631.282775
BRAEB2ZTY87EADHY,39,32:50.0,90,Jorden,No ,Educational,0,25,1,116,15,714,,182.3405063
ACCEDTNRUGDPRPZZ,6,13:23.0,452,Bailee,Yes,Child_care,0,38,0,343,7,4545,6279,5744.393025
SHOEC8AYVM7NFH6U,41,20:59.0,13,Adalynn,Yes,Home_decor,3,67,0,290,15,338,2339,1614.2049
CAGE6FYKQHFNZZ4K,43,06:01.0,24,Breana,No ,Home_decor,0,88,0,251,17,3847,4784,4507.976704
PCSE6SJGYC6FWS9X,15,13:31.0,23,Quincey,Yes,Repair,1,52,0,204,6,2994,5931,4639.297248
PTPDZYCEXGZ8SKT2,45,22:13.0,13,Dallin,Yes,Home_decor,3,95,0,207,12,414,,1664.954368
CRTECN2QUQHGT6C5,6,25:02.0,100,Rae,Yes,Home_decor,0,32,0,245,10,3276,4735,4243.873725
BRAE6FWZK7QUQ5CE,9,47:45.0,452,Carlo,Yes,Hospitality,0,41,0,320,5,5679,7673,6954.544224
PACECFGDM9KCZWFH,12,26:05.0,3,,Yes,Home_decor,0,9,0,201,11,1781,2563,2375.152461
RTREFDXTYEHF94PJ,30,18:02.0,3,Jaedon,No ,Pet_care,0,84,0,109,5,1579,3418,2571.184
BRAE8QNFXTYRF3ZG,39,36:19.0,93,Kamiya,Yes,Child_care,1,46,0,313,5,989,4332,2955.791088
WATD9H76UHVYGDPA,14,03:33.0,62,Joachim,Yes,Educational,0,98,0,118,5,3176,9888,6557.462912
DREEG78PDRW4GCD8,39,01:22.0,55,Zya,Yes,Technology,0,93,0,604,10,3915,5331,5156.284672
CRTECN2QWDMVUA7T,31,20:25.0,23,Jariyah,Yes,Pet_care,2,10,0,129,4,1075,3953,2643.745599
PBXEC8AWTJGGSKWV,22,57:42.0,23,Lexis,No ,Educational,2,100,0,145,11,2418,5936,4229.241725
NKCE4GF8ZXFXNF9A,27,23:24.0,443,Price,Yes,Hospitality,0,45,0,306,13,3960,5394,4957.149888
WATDA5ZAWCTQHAY4,17,59:40.0,60,Erich,Yes,Cosmetics,3,62,1,215,17,181,2634,241.296165
BRAEYYZQKBWFUQQR,48,33:05.0,294,Laken,Yes,Technology,2,36,0,494,12,949,1795,1862.980875
BRAEAR7WHKJ9GDVQ,17,34:47.0,87,Frankie,Yes,Child_care,0,11,0,266,6,4626,,5544.115533
NKCE4DHEYVPKDMKC,23,25:20.0,55,Kaydee,No ,Hospitality,0,100,0,234,12,1988,3430,2879.959375
